"기준_년_코드","기준_분기_코드","행정동_코드","행정동_코드_명","상권_변화_지표","상권_변화_지표_명","운영_영업_개월_평균","폐업_영업_개월_평균","서울_운영_영업_개월_평균","서울_폐업_영업_개월_평균"
"2019","1","11140605","을지로동","HH","정체","161","71","107","53"
"2019","1","11140590","광희동","HH","정체","138","57","107","53"
"2019","1","11140580","장충동","HH","정체","131","61","107","53"
"2019","1","11140570","필동","HH","정체","129","58","107","53"
"2019","1","11140550","명동","HH","정체","136","57","107","53"
"2019","1","11140540","회현동","HH","정체","147","68","107","53"
"2019","1","11140520","소공동","HH","정체","141","68","107","53"
"2019","1","11110710","숭인2동","HL","상권축소","120","48","107","53"
"2019","1","11110700","숭인1동","HH","정체","123","57","107","53"
"2019","1","11110690","창신3동","LH","상권확장","104","56","107","53"
"2019","1","11110680","창신2동","HH","정체","138","63","107","53"
"2019","1","11110670","창신1동","HH","정체","121","64","107","53"
"2019","1","11110650","혜화동","LH","상권확장","104","53","107","53"
"2019","1","11110640","이화동","LH","상권확장","97","56","107","53"
"2019","1","11110630","종로5.6가동","HH","정체","135","65","107","53"
"2019","1","11110615","종로1.2.3.4가동","HH","정체","138","66","107","53"
"2019","1","11110600","가회동","LH","상권확장","100","59","107","53"
"2019","1","11110580","교남동","HH","정체","134","64","107","53"
"2019","1","11110570","무악동","HH","정체","115","67","107","53"
"2019","1","11110560","평창동","HH","정체","110","59","107","53"
"2019","1","11110550","부암동","LH","상권확장","100","58","107","53"
"2019","1","11110540","삼청동","LH","상권확장","88","55","107","53"
"2019","1","11110530","사직동","HH","정체","121","59","107","53"
"2019","1","11110515","청운효자동","LH","상권확장","98","59","107","53"
"2018","4","11740700","둔촌2동","LL","다이나믹","105","49","106","53"
"2018","4","11740690","둔촌1동","HH","정체","142","68","106","53"
"2018","4","11740685","길동","LL","다이나믹","98","47","106","53"
"2018","4","11740660","성내3동","LL","다이나믹","105","46","106","53"
"2018","4","11740650","성내2동","LL","다이나믹","97","47","106","53"
"2018","4","11740640","성내1동","LL","다이나믹","103","51","106","53"
"2018","4","11740620","천호3동","LL","다이나믹","102","49","106","53"
"2018","4","11740610","천호2동","LL","다이나믹","101","50","106","53"
"2018","4","11740600","천호1동","LL","다이나믹","96","49","106","53"
"2018","4","11740590","암사3동","LH","상권확장","96","53","106","53"
"2018","4","11740580","암사2동","LL","다이나믹","102","49","106","53"
"2018","4","11740570","암사1동","LL","다이나믹","98","48","106","53"
"2018","4","11740560","고덕2동","HH","정체","120","58","106","53"
"2018","4","11740550","고덕1동","LL","다이나믹","83","50","106","53"
"2018","4","11740540","명일2동","HL","상권축소","108","52","106","53"
"2018","4","11740530","명일1동","HL","상권축소","106","48","106","53"
"2018","4","11740520","상일동","HH","정체","112","57","106","53"
"2018","4","11740515","강일동","LL","다이나믹","68","42","106","53"
"2018","4","11710720","잠실7동","HH","정체","136","69","106","53"
"2018","4","11710710","잠실6동","LH","상권확장","93","55","106","53"
"2018","4","11710690","잠실4동","LL","다이나믹","90","44","106","53"
"2018","4","11710680","잠실3동","HH","정체","109","63","106","53"
"2018","4","11710670","잠실2동","LL","다이나믹","75","40","106","53"
"2018","4","11710650","잠실본동","LL","다이나믹","104","49","106","53"
"2018","4","11710647","위례동","LL","다이나믹","26","28","106","53"
"2018","4","11710646","장지동","LL","다이나믹","95","48","106","53"
"2018","4","11710642","문정2동","LL","다이나믹","62","40","106","53"
"2018","4","11710641","문정1동","LL","다이나믹","101","49","106","53"
"2018","4","11710632","가락2동","HL","상권축소","107","50","106","53"
"2018","4","11710631","가락1동","HH","정체","169","146","106","53"
"2018","4","11710620","가락본동","LL","다이나믹","100","47","106","53"
"2018","4","11710610","삼전동","LL","다이나믹","99","48","106","53"
"2018","4","11710600","석촌동","LL","다이나믹","105","48","106","53"
"2018","4","11710590","송파2동","LL","다이나믹","102","48","106","53"
"2018","4","11710580","송파1동","LL","다이나믹","100","48","106","53"
"2018","4","11710570","오금동","HL","상권축소","107","52","106","53"
"2018","4","11710566","오륜동","HH","정체","126","63","106","53"
"2018","4","11710562","방이2동","LL","다이나믹","103","49","106","53"
"2018","4","11710561","방이1동","LL","다이나믹","98","48","106","53"
"2018","4","11710550","마천2동","HH","정체","114","54","106","53"
"2018","4","11710540","마천1동","HL","상권축소","110","51","106","53"
"2018","4","11710532","거여2동","HH","정체","109","56","106","53"
"2018","4","11710531","거여1동","LL","다이나믹","95","49","106","53"
"2018","4","11710520","풍납2동","HH","정체","115","54","106","53"
"2018","4","11710510","풍납1동","HH","정체","122","54","106","53"
"2018","4","11680750","수서동","HH","정체","113","57","106","53"
"2018","4","11680740","일원2동","HH","정체","112","55","106","53"
"2018","4","11680730","일원1동","HH","정체","109","53","106","53"
"2018","4","11680720","일원본동","LL","다이나믹","101","49","106","53"
"2018","4","11680700","세곡동","LL","다이나믹","62","48","106","53"
"2018","4","11680690","개포4동","HL","상권축소","116","51","106","53"
"2018","4","11680670","개포2동","HH","정체","114","55","106","53"
"2018","4","11680660","개포1동","HH","정체","114","66","106","53"
"2018","4","11680656","도곡2동","HL","상권축소","108","52","106","53"
"2018","4","11680655","도곡1동","LL","다이나믹","103","50","106","53"
"2018","4","11680650","역삼2동","LL","다이나믹","94","46","106","53"
"2018","4","11680640","역삼1동","LL","다이나믹","92","46","106","53"
"2018","4","11680630","대치4동","LL","다이나믹","85","46","106","53"
"2018","4","11680610","대치2동","LL","다이나믹","104","51","106","53"
"2018","4","11680600","대치1동","LL","다이나믹","101","52","106","53"
"2018","4","11680590","삼성2동","LL","다이나믹","94","48","106","53"
"2018","4","11680580","삼성1동","LH","상권확장","103","56","106","53"
"2018","4","11680565","청담동","LL","다이나믹","95","50","106","53"
"2018","4","11680545","압구정동","LL","다이나믹","103","48","106","53"
"2018","4","11680531","논현2동","LL","다이나믹","95","48","106","53"
"2018","4","11680521","논현1동","LL","다이나믹","96","48","106","53"
"2018","4","11680510","신사동","LL","다이나믹","95","49","106","53"
"2018","4","11650660","내곡동","HH","정체","112","62","106","53"
"2018","4","11650652","양재2동","HL","상권축소","119","50","106","53"
"2018","4","11650651","양재1동","LL","다이나믹","104","52","106","53"
"2018","4","11650621","방배4동","HH","정체","115","53","106","53"
"2018","4","11650620","방배3동","HH","정체","124","54","106","53"
"2018","4","11650610","방배2동","LH","상권확장","102","54","106","53"
"2018","4","11650600","방배1동","HL","상권축소","107","52","106","53"
"2018","4","11650590","방배본동","HL","상권축소","109","51","106","53"
"2018","4","11650581","반포4동","HH","정체","129","62","106","53"
"2018","4","11650580","반포3동","HH","정체","117","58","106","53"
"2018","4","11650570","반포2동","HH","정체","114","65","106","53"
"2018","4","11650560","반포1동","LL","다이나믹","101","45","106","53"
"2018","4","11650550","반포본동","HH","정체","127","57","106","53"
"2018","4","11650540","잠원동","HL","상권축소","107","50","106","53"
"2018","4","11650531","서초4동","HL","상권축소","107","51","106","53"
"2018","4","11650530","서초3동","HH","정체","113","53","106","53"
"2018","4","11650520","서초2동","LL","다이나믹","102","48","106","53"
"2018","4","11650510","서초1동","HH","정체","114","53","106","53"
"2018","4","11620775","난곡동","HH","정체","112","58","106","53"
"2018","4","11620765","미성동","HH","정체","112","53","106","53"
"2018","4","11620745","삼성동","HH","정체","126","58","106","53"
"2018","4","11620735","대학동","LL","다이나믹","98","51","106","53"
"2018","4","11620725","조원동","HL","상권축소","114","48","106","53"
"2018","4","11620715","난향동","LL","다이나믹","95","49","106","53"
"2018","4","11620695","신림동","LL","다이나믹","101","48","106","53"
"2018","4","11620685","신사동","LL","다이나믹","101","49","106","53"
"2018","4","11620665","서림동","LH","상권확장","105","54","106","53"
"2018","4","11620655","신원동","LL","다이나믹","101","52","106","53"
"2018","4","11620645","서원동","LH","상권확장","102","54","106","53"
"2018","4","11620630","남현동","HH","정체","107","53","106","53"
"2018","4","11620625","인헌동","LL","다이나믹","101","52","106","53"
"2018","4","11620615","중앙동","LL","다이나믹","104","51","106","53"
"2018","4","11620605","은천동","LL","다이나믹","105","50","106","53"
"2018","4","11620595","청룡동","LL","다이나믹","103","50","106","53"
"2018","4","11620585","낙성대동","LL","다이나믹","89","51","106","53"
"2018","4","11620575","행운동","HL","상권축소","109","51","106","53"
"2018","4","11620565","성현동","LL","다이나믹","96","48","106","53"
"2018","4","11620545","청림동","LH","상권확장","102","56","106","53"
"2018","4","11620525","보라매동","LL","다이나믹","95","52","106","53"
"2018","4","11590680","신대방2동","HL","상권축소","106","51","106","53"
"2018","4","11590670","신대방1동","HL","상권축소","111","50","106","53"
"2018","4","11590660","대방동","LH","상권확장","105","53","106","53"
"2018","4","11590651","사당5동","LH","상권확장","103","53","106","53"
"2018","4","11590650","사당4동","HL","상권축소","107","51","106","53"
"2018","4","11590640","사당3동","LH","상권확장","103","54","106","53"
"2018","4","11590630","사당2동","LL","다이나믹","103","52","106","53"
"2018","4","11590620","사당1동","LL","다이나믹","99","50","106","53"
"2018","4","11590605","흑석동","LH","상권확장","105","59","106","53"
"2018","4","11590560","상도4동","HH","정체","107","53","106","53"
"2018","4","11590550","상도3동","LL","다이나믹","103","53","106","53"
"2018","4","11590540","상도2동","HH","정체","114","56","106","53"
"2018","4","11590530","상도1동","LH","상권확장","96","55","106","53"
"2018","4","11590520","노량진2동","HH","정체","125","58","106","53"
"2018","4","11590510","노량진1동","HH","정체","130","72","106","53"
"2018","4","11560720","대림3동","LL","다이나믹","102","47","106","53"
"2018","4","11560710","대림2동","LL","다이나믹","93","46","106","53"
"2018","4","11560700","대림1동","HL","상권축소","116","50","106","53"
"2018","4","11560690","신길7동","LH","상권확장","105","53","106","53"
"2018","4","11560680","신길6동","HL","상권축소","114","52","106","53"
"2018","4","11560670","신길5동","HH","정체","109","53","106","53"
"2018","4","11560660","신길4동","HH","정체","108","55","106","53"
"2018","4","11560650","신길3동","HH","정체","130","57","106","53"
"2018","4","11560630","신길1동","HH","정체","124","54","106","53"
"2018","4","11560620","양평2동","LL","다이나믹","105","52","106","53"
"2018","4","11560610","양평1동","HL","상권축소","107","52","106","53"
"2018","4","11560605","문래동","LH","상권확장","100","54","106","53"
"2018","4","11560585","도림동","HL","상권축소","108","53","106","53"
"2018","4","11560560","당산2동","LL","다이나믹","97","52","106","53"
"2018","4","11560550","당산1동","HL","상권축소","111","52","106","53"
"2018","4","11560540","여의동","HL","상권축소","118","52","106","53"
"2018","4","11560535","영등포동","HH","정체","118","57","106","53"
"2018","4","11560515","영등포본동","LH","상권확장","99","55","106","53"
"2018","4","11545710","시흥5동","HL","상권축소","112","51","106","53"
"2018","4","11545700","시흥4동","HL","상권축소","109","48","106","53"
"2018","4","11545690","시흥3동","HH","정체","134","56","106","53"
